Ensembl,TOM.similarity.measure,Name,gene_biotype,treated.atf4.vs.rosa26_logFC,treated.atf4.vs.rosa26_logCPM,treated.atf4.vs.rosa26_adjusted.pvalue
ENSMUSG00000029263.16,5.21804457518226e-07,Pigg,protein_coding,-0.0275039580789888,4.15568746527258,0.913473655774052
ENSMUSG00000029454.16,5.20303520687053e-07,Mapkapk5,protein_coding,-0.111597953435217,1.42968122169355,0.868370148139308
ENSMUSG00000020135.14,5.19891678273198e-07,Apc2,protein_coding,NA,NA,NA
ENSMUSG00000034786.18,5.17838010127784e-07,Gpsm3,protein_coding,0.417295349763315,5.31788941607421,0.00144094670415653
ENSMUSG00000081228.2,5.177674081687e-07,Gm16089,processed_pseudogene,NA,NA,NA
ENSMUSG00000110331.2,5.17451872654499e-07,Nudc-ps1,processed_pseudogene,NA,NA,NA
ENSMUSG00000027714.12,5.17204246978255e-07,Exosc9,protein_coding,-0.398823353714895,5.90099737714756,0.00362066508033924
ENSMUSG00000030386.20,5.16843986620075e-07,Zfp606,protein_coding,0.315552981845302,3.57475900774895,0.0944884383697842
ENSMUSG00000029223.13,5.16426651586837e-07,Uchl1,protein_coding,-1.43143417844171,2.95508540156155,3.16456152090134e-05
ENSMUSG00000083496.2,5.15847338735762e-07,Gm11263,processed_pseudogene,NA,NA,NA
ENSMUSG00000068240.6,5.15333401710748e-07,Uba52rt,protein_coding,-0.789330678355516,1.13560178237377,0.098099479642197
ENSMUSG00000100720.2,5.15332299888371e-07,Gm10075,processed_pseudogene,NA,NA,NA
ENSMUSG00000106022.2,5.14979068795947e-07,Gm42929,TEC,NA,NA,NA
ENSMUSG00000025804.6,5.14480315126349e-07,Ccr1,protein_coding,NA,NA,NA
ENSMUSG00000039713.18,5.13606687897595e-07,Plekhg5,protein_coding,-0.201197274303327,2.55809365553699,0.311037126971122
ENSMUSG00000085282.10,5.11579616763521e-07,Gm15663,lncRNA,NA,NA,NA
ENSMUSG00000021311.10,5.09328271276457e-07,Mtr,protein_coding,-0.0458468827655743,6.24652220048257,0.658773018039599
ENSMUSG00000039236.19,5.09294302560112e-07,Isg20,protein_coding,-0.435458743298137,3.95836132497648,0.0317066723679271
ENSMUSG00000020482.5,5.0832070236771e-07,Ccdc117,protein_coding,0.135272262101722,5.1472236191082,0.230045669996639
ENSMUSG00000036568.8,5.07664972037831e-07,Bicral,protein_coding,0.0781552802901044,5.2589048040862,0.448382244143088
ENSMUSG00000041712.8,5.07584013800582e-07,Ubr7,protein_coding,-0.172463572015504,6.52517961686824,0.115520430391958
ENSMUSG00000051147.11,5.06917310992699e-07,Nat2,protein_coding,-0.286619810007657,2.88983547103369,0.208593084482819
ENSMUSG00000042298.19,5.06187404086374e-07,Ttc19,protein_coding,0.25079681801771,4.1646278529204,0.149274033268354
ENSMUSG00000028414.18,5.06090711848178e-07,Fktn,protein_coding,0.256833492744744,3.63964995833469,0.188691997697191
ENSMUSG00000042500.12,5.05771760075653e-07,Ago4,protein_coding,NA,NA,NA
ENSMUSG00000005705.11,5.05383825392368e-07,Agrp,protein_coding,NA,NA,NA
ENSMUSG00000037286.16,5.05020463210811e-07,Stag1,protein_coding,0.249232225310969,6.93016453963328,0.000770557264142772
ENSMUSG00000006262.16,5.04842302543654e-07,Mob1b,protein_coding,0.219861409352474,6.09263853630112,0.0408050479586914
ENSMUSG00000064373.14,5.04624404813631e-07,Selenop,protein_coding,0.747590995412098,4.92472311247779,0.000193733186597742
ENSMUSG00000021713.10,5.03591416807701e-07,Ppwd1,protein_coding,-0.157523422132622,4.60041133428187,0.241659605832087
ENSMUSG00000080950.2,5.03018568569639e-07,Gm7278,processed_pseudogene,NA,NA,NA
ENSMUSG00000004846.11,5.01425816749305e-07,Plod3,protein_coding,-0.202961193447847,3.78266071249511,0.181919858960759
ENSMUSG00000081631.2,5.0082414533893e-07,Gm12005,processed_pseudogene,NA,NA,NA
ENSMUSG00000093392.2,4.99835814225501e-07,Gm6061,transcribed_processed_pseudogene,NA,NA,NA
ENSMUSG00000037570.17,4.98979143877568e-07,Mcrs1,protein_coding,-0.0450792968123221,6.16135400890615,0.813278068993227
ENSMUSG00000049555.11,4.98969799353243e-07,Tmie,protein_coding,0.890272472520337,0.468848318620154,0.0598306175625458
ENSMUSG00000039114.17,4.98266320185402e-07,Nrn1,protein_coding,0.238446665772412,4.68379842084959,0.159450698544713
ENSMUSG00000067629.14,4.98108845396217e-07,Syngap1,protein_coding,0.298023013566352,1.81073454818302,0.452114531319609
ENSMUSG00000028333.11,4.97796287309236e-07,Anp32b,protein_coding,-0.549552106400152,9.26045988520386,2.55766583000466e-05
ENSMUSG00000026585.14,4.97764495251873e-07,Kifap3,protein_coding,0.427895889692363,2.84083760777983,0.0660115791529035
ENSMUSG00000104950.2,4.97058403813538e-07,4833413G10Rik,lncRNA,0.943555988607909,1.33124444319255,0.00696469923682484
ENSMUSG00000019027.9,4.96417547105398e-07,Dnah1,protein_coding,NA,NA,NA
ENSMUSG00000042677.8,4.94833082648698e-07,Zc3h12a,protein_coding,0.275448860050439,4.68992918249662,0.0152222277417436
ENSMUSG00000090230.3,4.94571247225713e-07,Gm16315,lncRNA,NA,NA,NA
ENSMUSG00000028378.7,4.94017638945442e-07,Ptgr1,protein_coding,-0.534534638712081,0.24270174507424,0.435536583661872
ENSMUSG00000090439.4,4.92937089128331e-07,Gm17455,protein_coding,0.874194781763205,-0.174007475705183,0.298444352141156
ENSMUSG00000028034.16,4.9203928894373e-07,Fubp1,protein_coding,-0.45721041798169,8.59486559064253,0.00730951156742481
ENSMUSG00000006457.5,4.91699688690445e-07,Actn3,protein_coding,0.0829592353498115,0.527124941588063,0.913191341890584
ENSMUSG00000057649.7,4.91109971501485e-07,Brd9,protein_coding,0.0458300892319356,6.27520190823354,0.609957347189241
ENSMUSG00000084838.4,4.91005970906231e-07,Gm10241,processed_pseudogene,-0.523897049950444,-1.06379590503627,0.619459611653426
ENSMUSG00000020034.8,4.89031968959281e-07,Tcp11l2,protein_coding,0.664222419364278,4.49286722416779,0.000520524241441384
ENSMUSG00000029815.13,4.89001460399184e-07,Malsu1,protein_coding,-0.104720131191975,4.5189412640732,0.489163961518854
ENSMUSG00000034218.17,4.88493934083855e-07,Atm,protein_coding,-0.0732882693951184,7.28641720654621,0.580165300012462
ENSMUSG00000026921.21,4.87350584662316e-07,Egfl7,protein_coding,-1.37803671408924,1.73202362975605,0.000602435547938098
ENSMUSG00000083307.2,4.87074643839262e-07,AA414768,processed_pseudogene,0.325386394948322,0.367744668668365,0.63921026414151
ENSMUSG00000032698.16,4.86740256801404e-07,Lmo2,protein_coding,NA,NA,NA
ENSMUSG00000026361.10,4.86514311127673e-07,Cdc73,protein_coding,0.17723006709847,6.40291637633437,0.0593784405492139
ENSMUSG00000080002.3,4.86391445019986e-07,Nme-ps1,processed_pseudogene,NA,NA,NA
ENSMUSG00000036435.14,4.85994831703354e-07,Exoc1,protein_coding,-0.111347523658301,5.94588935830426,0.386326016759484
ENSMUSG00000009927.10,4.84306876230404e-07,Rps25,protein_coding,-0.30862660289451,10.0083640250973,0.238761028896307
ENSMUSG00000002580.8,4.83478532214004e-07,Mien1,protein_coding,-0.0746081951482346,4.64847852085543,0.728205547468129
ENSMUSG00000068324.6,4.83388123071257e-07,Gm10029,processed_pseudogene,0.470746380287253,-0.455070107264327,0.601196889798046
ENSMUSG00000087049.2,4.83184904802463e-07,Bach2it1,lncRNA,0.287736401911077,2.35259768535091,0.59716254209265
ENSMUSG00000059159.7,4.82715472340116e-07,Gm8129,processed_pseudogene,-0.640133706390075,-0.874169035610677,0.517541663987149
ENSMUSG00000018583.6,4.8194549425219e-07,G3bp1,protein_coding,-0.404674769431166,8.89876108849184,0.000105748154907541
ENSMUSG00000082163.3,4.80114938944951e-07,Gm14276,processed_pseudogene,-0.34064186966804,2.39523283475257,0.129034208780428
ENSMUSG00000033161.11,4.79838176383359e-07,Atp1a1,protein_coding,-0.145022044365436,8.94930378407099,0.286819905764541
ENSMUSG00000001521.13,4.77136685503554e-07,Tulp3,protein_coding,-0.144912176137352,3.99220279155467,0.384052288252256
ENSMUSG00000023345.18,4.76730510416824e-07,Poc1a,protein_coding,-0.70534422001897,4.15607857033187,0.000133469887306232
ENSMUSG00000034109.16,4.7661047312322e-07,NA,NA,-0.00867725016043547,5.36606647438305,0.955996450471312
ENSMUSG00000109157.2,4.761671649426e-07,Gm44829,TEC,0.570625636578617,1.23285994167928,0.357181435847697
ENSMUSG00000084230.2,4.75924668176592e-07,Gm14388,processed_pseudogene,NA,NA,NA
ENSMUSG00000081575.2,4.74890778605556e-07,Gm12090,processed_pseudogene,NA,NA,NA
ENSMUSG00000120130.1,4.74506689002193e-07,Gm56640,lncRNA,NA,NA,NA
ENSMUSG00000061787.16,4.74424225356453e-07,Rps17,protein_coding,-0.329578312597419,9.55698241037234,0.204534080626727
ENSMUSG00000081855.5,4.74281729790474e-07,Rpl17-ps5,processed_pseudogene,-0.443385525480452,0.203620609915122,0.48197611102911
ENSMUSG00000009563.17,4.73806346865117e-07,Tor2a,protein_coding,-0.0504254413486521,4.92266472425633,0.826557004721041
ENSMUSG00000020657.17,4.72802380506726e-07,Dnajc27,protein_coding,0.263459166280142,3.9779037928825,0.0835426998333925
ENSMUSG00000101496.2,4.71610077612588e-07,Gm8885,processed_pseudogene,NA,NA,NA
ENSMUSG00000037470.15,4.7103583973753e-07,Uggt1,protein_coding,0.0402124169415907,7.35073381646763,0.7460893834456
ENSMUSG00000084347.4,4.70513353493627e-07,Akt2-ps,processed_pseudogene,NA,NA,NA
ENSMUSG00000065715.3,4.70093886836105e-07,Snord7,snoRNA,-0.0772220634788534,-0.376962663296505,0.929609959766808
ENSMUSG00000101610.2,4.69072556165797e-07,Gm7560,processed_pseudogene,NA,NA,NA
ENSMUSG00000001964.15,4.69032833319572e-07,Emd,protein_coding,-0.265458058504713,6.09411335060823,0.024864862021094
ENSMUSG00000027261.3,4.68850061832412e-07,Hao1,protein_coding,NA,NA,NA
ENSMUSG00000105504.5,4.68847256737907e-07,Gbp5,protein_coding,0.197684609989107,6.59485381128876,0.27510876021854
ENSMUSG00000016257.16,4.67079037061734e-07,Prelid3b,protein_coding,-0.107942908019977,6.69270884906367,0.417193896048684
ENSMUSG00000023905.16,4.65363733761059e-07,Tnfrsf12a,protein_coding,0.129233442890229,0.530103840270047,0.832731576006758
ENSMUSG00000089764.3,4.64592372108952e-07,Gm16580,processed_pseudogene,0.153785225548885,0.978085248662839,0.806513086397496
ENSMUSG00000032875.9,4.643038920461e-07,Arhgef17,protein_coding,NA,NA,NA
ENSMUSG00000095588.2,4.63542969653056e-07,Gm12350,processed_pseudogene,NA,NA,NA
ENSMUSG00000024953.18,4.62767974211623e-07,Prdx5,protein_coding,-0.157435894199054,5.97799955357924,0.441091295474989
ENSMUSG00000032215.16,4.62701439562505e-07,Rsl24d1,protein_coding,-0.344482174456118,6.08259043440727,0.0103125963780798
ENSMUSG00000023965.14,4.62384275349992e-07,Fbxl17,protein_coding,0.280114807161354,4.93424017942716,0.0114075499262581
ENSMUSG00000025650.14,4.62343008992908e-07,Col7a1,protein_coding,0.697126436535958,2.92440690399706,0.0204628142813804
ENSMUSG00000001082.13,4.61862312347079e-07,Mfsd10,protein_coding,-0.14957283549458,5.21208929836333,0.373557821300351
ENSMUSG00000062619.7,4.60310498364363e-07,2310039H08Rik,protein_coding,-0.522930214398185,4.02939253122348,0.0468526118291645
ENSMUSG00000116632.3,4.60072984386836e-07,NA,NA,-0.379311205382306,2.47560437949775,0.188862759746838
ENSMUSG00000024936.9,4.59558546578688e-07,Kcnk7,protein_coding,-0.329861488247916,0.781456781801758,0.445444891387812
ENSMUSG00000121015.1,4.59542585179784e-07,Gm56721,lncRNA,-0.800855176319496,-1.14735223757994,0.435471884605072
ENSMUSG00000026315.14,4.59070729744938e-07,Serpinb8,protein_coding,NA,NA,NA
ENSMUSG00000042678.18,4.58871698514144e-07,Myo15a,protein_coding,1.68808884149825,0.159273677735655,0.100114526191995
ENSMUSG00000028066.16,4.57674878376374e-07,Pmf1,protein_coding,-0.594921518693452,6.11011090128857,1.29046347030702e-05
ENSMUSG00000112639.2,4.56095754554487e-07,A730063M14Rik,lncRNA,0.190803433984859,0.31643186448298,0.78022267534962
ENSMUSG00000035713.16,4.55915115824524e-07,Usp35,protein_coding,0.436099423391479,2.45406460052865,0.0535030790166934
ENSMUSG00000108814.2,4.55846353578408e-07,Gm30717,lncRNA,NA,NA,NA
ENSMUSG00000062382.10,4.55682251086844e-07,Ftl1-ps1,protein_coding,NA,NA,NA
ENSMUSG00000020899.17,4.55448297141469e-07,Pfas,protein_coding,-0.588824082985744,6.86736345284016,2.35182151825001e-07
ENSMUSG00000026895.8,4.54799334511438e-07,Ndufa8,protein_coding,-0.518181590124981,5.90990935535324,0.00229864437543827
ENSMUSG00000043279.10,4.53888981350358e-07,Trim56,protein_coding,0.0921339528642156,6.90103990036529,0.293173267360121
ENSMUSG00000030259.13,4.52825816847641e-07,Rassf8,protein_coding,0.905750848150431,-0.786743196947436,0.352392535914764
ENSMUSG00000015143.16,4.51875649074416e-07,Actn1,protein_coding,0.017832611765601,6.60011902246569,0.905035975360079
ENSMUSG00000024983.11,4.51340446577441e-07,Vti1a,protein_coding,0.0757094208139878,5.85277832611639,0.372423079674392
ENSMUSG00000031388.15,4.51310758412201e-07,Naa10,protein_coding,-0.807091413889851,4.82859534571064,8.44576203646638e-06
ENSMUSG00000071052.5,4.51284784759148e-07,Rpl7a-ps5,processed_pseudogene,NA,NA,NA
ENSMUSG00000074108.2,4.51228700226291e-07,Rpl10-ps2,processed_pseudogene,NA,NA,NA
ENSMUSG00000084880.2,4.51158215546528e-07,Tomm6os,lncRNA,-0.652972373887167,0.138659230743162,0.341962925717989
ENSMUSG00000022429.12,4.50974076775409e-07,Dmc1,protein_coding,NA,NA,NA
ENSMUSG00000025531.15,4.47454272736276e-07,Chm,protein_coding,0.193047339388986,5.39981402492615,0.0552746088543935
ENSMUSG00000073987.5,4.46236313089331e-07,Ggh,protein_coding,0.169100643187403,3.27551335772404,0.59610222618364
ENSMUSG00000057135.13,4.4602427334142e-07,Scimp,protein_coding,NA,NA,NA
ENSMUSG00000113775.2,4.45938175441731e-07,Gm48027,lncRNA,0.240622601438911,1.4472120605513,0.814944815647349
ENSMUSG00000020937.15,4.45425322835698e-07,Plcd3,protein_coding,NA,NA,NA
ENSMUSG00000044757.8,4.45354398766478e-07,Gm6430,processed_pseudogene,NA,NA,NA
ENSMUSG00000121211.1,4.44633214953262e-07,Gm57458,lncRNA,1.35624938619724,-1.08347196256706,0.259136381191327
ENSMUSG00000019373.12,4.44622356176071e-07,Cops3,protein_coding,-0.24069303773912,6.47242907076336,0.0780165161173319
ENSMUSG00000020021.5,4.4454811946325e-07,Fgd6,protein_coding,-0.652191508707652,2.3135297691315,0.0331854329043632
ENSMUSG00000026848.15,4.44472699476085e-07,Tor1b,protein_coding,0.011655746476179,5.46973946482384,0.926266645039096
ENSMUSG00000112847.2,4.43799116587473e-07,Gm47573,TEC,0.772362674158375,-0.287550655443098,0.384525902496678
ENSMUSG00000010044.13,4.43216704636625e-07,Zmynd10,protein_coding,-0.392604035151354,-0.482869597179059,0.662376462357794
ENSMUSG00000038025.9,4.41983940616801e-07,Phf2,protein_coding,5.26960207788271e-05,6.91757858365314,0.999596883044195
ENSMUSG00000029156.12,4.41309549035946e-07,Sgcb,protein_coding,0.175070643463906,4.08724963707361,0.375353113500767
ENSMUSG00000099025.2,4.40491358581509e-07,Gm27162,lncRNA,0.0146018486459425,0.12300983438983,0.984160227432147
ENSMUSG00000105071.2,4.4002856791816e-07,Gm43336,TEC,-0.374470352777556,2.01291681705131,0.680887522744487
ENSMUSG00000024725.14,4.3968635893384e-07,Ostf1,protein_coding,0.118360632335302,7.922053131379,0.454279903130306
ENSMUSG00000084329.2,4.3965274337457e-07,Gm6733,processed_pseudogene,0.633784699482336,-0.102987043463352,0.555586487202389
ENSMUSG00000109495.2,4.39565706427942e-07,Gm47692,processed_pseudogene,NA,NA,NA
ENSMUSG00000027809.15,4.39466276523347e-07,Etfdh,protein_coding,0.301468330473849,5.23909522717272,0.00610757791915799
ENSMUSG00000096086.2,4.38238722468379e-07,Gm4761,processed_pseudogene,NA,NA,NA
ENSMUSG00000081657.2,4.37762804509012e-07,Gm15466,processed_pseudogene,-0.503959128659413,-0.637528385120776,0.666600862195638
ENSMUSG00000034898.18,4.37624742340719e-07,Filip1,protein_coding,NA,NA,NA
ENSMUSG00000083705.3,4.37529685802735e-07,NA,NA,NA,NA,NA
ENSMUSG00000024063.14,4.36776431222401e-07,Lbh,protein_coding,0.42172572748006,6.78601339675337,0.0010478200259529
ENSMUSG00000111375.6,4.35979584243184e-07,Btbd8,protein_coding,0.133105188388996,2.87311039341485,0.629938312812785
ENSMUSG00000049225.15,4.35196925200055e-07,NA,NA,-0.189842095233836,3.69482747983305,0.366512508695119
ENSMUSG00000023959.11,4.3514748086449e-07,Clic5,protein_coding,0.645352771173495,0.285821155609013,0.171110100575471
ENSMUSG00000022536.15,4.34252672777371e-07,Glyr1,protein_coding,-0.0736387659743737,7.34404093748631,0.374027051859627
ENSMUSG00000068566.14,4.3395954600503e-07,Myadm,protein_coding,-1.2500045152259,-0.224466225677761,0.0535030790166934
ENSMUSG00000097583.3,4.33664141006546e-07,6430590A07Rik,lncRNA,0.518818339852164,1.3462208701893,0.434780666050705
ENSMUSG00000038065.14,4.33160053285996e-07,Mturn,protein_coding,0.638818254695879,4.62678160526796,1.4975924446084e-05
ENSMUSG00000091971.4,4.31488681525135e-07,Hspa1a,protein_coding,NA,NA,NA
ENSMUSG00000084224.2,4.31239520892401e-07,Gm12337,processed_pseudogene,NA,NA,NA
ENSMUSG00000005899.15,4.30745764503502e-07,Smpd4,protein_coding,-0.468568417176763,6.21106484020219,4.86051793312503e-05
ENSMUSG00000058838.10,4.30730739840479e-07,Rps27a-ps2,processed_pseudogene,0.422238228658183,-0.118658120336044,0.648025453242596
ENSMUSG00000068706.4,4.29314822632258e-07,Gm10250,processed_pseudogene,0.00485766089304257,-0.892277136304845,0.995675301682555
ENSMUSG00000028973.19,4.28796204186979e-07,Abcb8,protein_coding,-0.398883553266948,4.86869641851565,0.00220016701323113
ENSMUSG00000064339.1,4.28009945857293e-07,mt-Rnr2,Mt_rRNA,0.378167433718155,9.82375292639708,0.0287371298480052
ENSMUSG00000062075.14,4.27523572922969e-07,Lmnb2,protein_coding,-0.753900116604324,5.87732134742052,2.50744101304505e-07
ENSMUSG00000103632.2,4.27453310649486e-07,Gm38329,TEC,0.0440180586180743,0.0246750433441519,0.957490337550585
ENSMUSG00000039031.17,4.26454796782411e-07,Arhgap18,protein_coding,-0.0121471613620733,4.44964807471219,0.935764108947228
ENSMUSG00000021905.15,4.26076759574319e-07,Dph3,protein_coding,-0.0344857292718337,5.21468712634837,0.898613852573971
ENSMUSG00000022008.5,4.26072898338717e-07,Gpalpp1,protein_coding,-0.000318092003146525,6.26477741722534,0.997997676774202
ENSMUSG00000028995.15,4.2440996870502e-07,Hycc1,protein_coding,0.103867739891759,5.80534960795916,0.205300655690366
ENSMUSG00000034160.14,4.242363004837e-07,Ogt,protein_coding,0.220594939049942,9.06863913371799,0.196054271690493
ENSMUSG00000006717.8,4.2341639477838e-07,Acot13,protein_coding,0.264909549615527,3.81500578111407,0.339398487696297
ENSMUSG00000022913.17,4.22723977774525e-07,Psmg1,protein_coding,-0.371900571002623,5.26110404740274,0.0913298927460295
ENSMUSG00000120594.1,4.21968658652913e-07,Gm9975,lncRNA,0.741103900210278,0.0445330660348362,0.173224379173952
ENSMUSG00000001143.14,4.21568311097448e-07,Lman2l,protein_coding,0.144881738279349,4.24395385297656,0.536136906396183
ENSMUSG00000004945.16,4.21285723554475e-07,Tmem242,protein_coding,-0.129413843721114,5.51381713694923,0.558632922544115
ENSMUSG00000036879.16,4.20475650818005e-07,NA,NA,0.0706418011353956,5.18957368315555,0.719773849826639
ENSMUSG00000005803.15,4.19858025977534e-07,Sqor,protein_coding,0.00390537872120469,0.302889865740353,0.995886679458467
ENSMUSG00000004591.17,4.19402103057913e-07,Pkn2,protein_coding,0.121682166500854,6.46124741098266,0.166537224554579
ENSMUSG00000054715.12,4.19360840785016e-07,Zscan22,protein_coding,-0.160779190697167,3.14809090277161,0.425850918865267
ENSMUSG00000027555.9,4.18630805571053e-07,Car13,protein_coding,-1.07074793797438,-0.813623099611201,0.364436310535976
ENSMUSG00000118220.2,4.18206379040391e-07,Gm6192,processed_pseudogene,NA,NA,NA
ENSMUSG00000114349.2,4.18128272572781e-07,Gm7591,processed_pseudogene,NA,NA,NA
ENSMUSG00000117804.2,4.18002275738789e-07,Gm6252,processed_pseudogene,0.850391416224348,-1.10279875883957,0.503150445613593
ENSMUSG00000102117.2,4.17580974032843e-07,Rpsa-ps1,processed_pseudogene,NA,NA,NA
ENSMUSG00000060636.15,4.17394778142626e-07,Rpl35a,protein_coding,-0.308702781288829,9.33643427956211,0.218715644932442
ENSMUSG00000037190.13,4.15209143642072e-07,Cyb561d2,protein_coding,0.197989219522043,4.23049718330121,0.423942234818279
ENSMUSG00000040268.18,4.14205624327333e-07,Plekha1,protein_coding,0.00604437604938014,4.37135493120412,0.978916662583441
ENSMUSG00000078439.10,4.13658239934332e-07,Smim24,protein_coding,-0.224128960743842,1.58472398664955,0.553959317973462
ENSMUSG00000121492.1,4.13623139883928e-07,6820431F20Rik,lncRNA,0.496740632641085,3.77149329965776,0.0121767100409241
ENSMUSG00000039630.11,4.11666293302234e-07,Hnrnpu,protein_coding,-0.26053133609812,10.3335222241453,0.00100134510385476
ENSMUSG00000120744.1,4.11424517290592e-07,Gm56621,lncRNA,0.269383985276995,-0.550666333422738,0.71881979766226
ENSMUSG00000107121.3,4.11053051551469e-07,1110006O24Rik,lncRNA,-0.168554341211144,0.0941547113673482,0.787960445911911
ENSMUSG00000022607.19,4.09498980289937e-07,Ptk2,protein_coding,-0.434757224119045,1.45019885743912,0.257962426039174
ENSMUSG00000030735.7,4.08625312042156e-07,Gm9755,processed_pseudogene,NA,NA,NA
ENSMUSG00000044452.11,4.07227366004841e-07,Zfp507,protein_coding,0.177154559064677,5.97099350579343,0.0230946085293147
ENSMUSG00000071573.16,4.06926229345557e-07,Rnls,protein_coding,NA,NA,NA
ENSMUSG00000022565.16,4.06756645053699e-07,Plec,protein_coding,0.284637352059782,8.68659470792599,0.000648719468572104
ENSMUSG00000006763.15,4.06278576162849e-07,Saal1,protein_coding,-0.414506552901997,5.07991102817571,0.00102152422187334
ENSMUSG00000113589.2,4.0616475260181e-07,Gm48374,TEC,0.131108727941131,-0.839699048487201,0.905035975360079
ENSMUSG00000037225.14,4.05892928508233e-07,Fgf2,protein_coding,NA,NA,NA
ENSMUSG00000019088.15,4.04907746582628e-07,Dnase1l1,protein_coding,0.0810383869043983,2.59956876359137,0.775810834612223
ENSMUSG00000080205.3,4.04624036176501e-07,Gm15526,processed_pseudogene,NA,NA,NA
ENSMUSG00000072573.4,4.03782205577545e-07,Gm10369,lncRNA,0.398837558556165,-0.556429287738351,0.633059172600198
ENSMUSG00000013089.16,4.03529341470059e-07,Etv5,protein_coding,-0.365848650090292,0.101628208644152,0.588861289349884
ENSMUSG00000035781.15,4.02891182664356e-07,NA,NA,-0.116773495779292,6.16877866593791,0.296931086808036
ENSMUSG00000025982.14,4.02005837655427e-07,Sf3b1,protein_coding,0.0289973403875364,9.1250818119782,0.732167647077629
ENSMUSG00000048758.15,4.01833652726831e-07,Rpl29,protein_coding,-0.221449379739286,9.88244238034218,0.127016873826698
ENSMUSG00000029465.15,4.01769767666991e-07,Arpc3,protein_coding,-0.274837145950102,7.37084518301034,0.0960769349377119
ENSMUSG00000004552.17,4.00725497403765e-07,Ctse,protein_coding,0.569067720097238,3.19987568587527,0.000233348887730877
ENSMUSG00000025326.13,3.99922000102755e-07,Ube3a,protein_coding,0.25668974519071,7.51026188533661,0.00280417399127708
ENSMUSG00000060860.9,3.99854471148359e-07,Ube2s,protein_coding,-0.548947418784664,7.4696564484113,0.000269311350226551
ENSMUSG00000068391.9,3.99757926016592e-07,Chrac1,protein_coding,-0.0443508924822421,5.68068954252248,0.860707303369698
ENSMUSG00000026196.8,3.99234206591524e-07,Bard1,protein_coding,-0.751282187349817,5.37923714987526,2.3901114563517e-05
ENSMUSG00000115503.2,3.97969811548469e-07,Gm6392,processed_pseudogene,NA,NA,NA
ENSMUSG00000031820.10,3.97464609698392e-07,Babam1,protein_coding,-0.351012358190251,6.28040069278793,0.00675645945912914
ENSMUSG00000120092.1,3.97208490334398e-07,Gm57162,lncRNA,0.263235159763902,-0.0143652629989827,0.746377519241387
ENSMUSG00000101856.2,3.96982821267074e-07,1700096K18Rik,lncRNA,0.129878997388046,1.64695092976683,0.77264994602954
ENSMUSG00000020196.11,3.96510232862914e-07,Cabin1,protein_coding,-0.0431022134362316,7.49718929180984,0.730633992761331
ENSMUSG00000087687.4,3.95980297040737e-07,Pet100,protein_coding,-0.557464282641341,4.1613885318904,0.0563063993422067
ENSMUSG00000019945.11,3.93998413727006e-07,Cabcoco1,protein_coding,-0.465111867724536,0.0217584282435734,0.517256499445586
ENSMUSG00000015745.10,3.93111592740748e-07,Plekho1,protein_coding,0.532684585776978,4.19460555838086,0.00721920559244996
ENSMUSG00000059409.10,3.92780187672146e-07,Ppp2r5d,protein_coding,-0.331203805758176,6.02900093332106,0.00234388954711207
ENSMUSG00000082746.2,3.92460460740786e-07,Rps12-ps1,processed_pseudogene,NA,NA,NA
ENSMUSG00000026341.17,3.92342809481929e-07,Actr3,protein_coding,-0.215262244646131,10.0745879055728,0.0649493631299242
ENSMUSG00000037816.11,3.91319408472854e-07,Fbxw17,protein_coding,-0.132881069245192,3.89799697648797,0.398766440053558
ENSMUSG00000020432.13,3.90499160209376e-07,Tcn2,protein_coding,0.570500512995323,1.87581260547499,0.072193275171148
ENSMUSG00000024845.20,3.8897521906187e-07,Tmem134,protein_coding,-0.0582014403357072,5.92370478698267,0.769974383389898
ENSMUSG00000068663.15,3.88601525687498e-07,Clec16a,protein_coding,0.154207774323496,5.12673525047964,0.228749100086804
ENSMUSG00000057130.13,3.88576484042558e-07,Txnl4a,protein_coding,0.0150829601926285,4.09106761586975,0.946882068462918
ENSMUSG00000029104.16,3.88504544118012e-07,Htt,protein_coding,-0.120998408556591,7.91569854627092,0.379017403127535
ENSMUSG00000006638.17,3.8809058799301e-07,Abhd1,protein_coding,-0.665299738695088,0.713133723551983,0.158614239451906
ENSMUSG00000020437.13,3.87693694830328e-07,Myo1g,protein_coding,-0.197504716198078,8.65261768032685,0.0158247829114458
ENSMUSG00000087060.9,3.86024083384342e-07,Eldr,lncRNA,-1.15640872047378,1.92323088921637,0.00234761015495272
ENSMUSG00000106918.4,3.84963000823168e-07,Mrpl33,protein_coding,-0.279802530473611,4.41052358088618,0.0746680163210703
ENSMUSG00000021340.14,3.8489481437218e-07,Gpld1,protein_coding,0.96875430278683,1.29673425794376,0.024864862021094
ENSMUSG00000015994.11,3.83824000928171e-07,Fnta,protein_coding,0.00327588389309579,5.44351310123366,0.984160227432147
ENSMUSG00000024219.17,3.82826488728932e-07,Anks1,protein_coding,-0.137261224393464,5.45323610082481,0.172681748362719
ENSMUSG00000022323.12,3.81221209034318e-07,Rida,protein_coding,0.028422604034335,2.92533649693434,0.948363921261103
ENSMUSG00000027722.15,3.81152964532791e-07,Afg2a,protein_coding,-0.146224582090729,6.53965944561089,0.0450630848804941
ENSMUSG00000031358.18,3.80627161510543e-07,Msl3,protein_coding,-0.139051601533232,5.89598873705026,0.170077730183434
