Ensembl,TOM.similarity.measure,Name,gene_biotype,treated.cebpg.vs.rosa26_logFC,treated.cebpg.vs.rosa26_logCPM,treated.cebpg.vs.rosa26_adjusted.pvalue
ENSMUSG00000121318.1,8.65020026926194e-08,,lncRNA,NA,NA,NA
ENSMUSG00000025407.8,8.62572557820071e-08,Gli1,protein_coding,NA,NA,NA
ENSMUSG00000111613.2,8.61454221187189e-08,Gm4977,processed_pseudogene,NA,NA,NA
ENSMUSG00000057762.7,8.61149805996747e-08,Prp2rt,protein_coding,NA,NA,NA
ENSMUSG00000064281.8,8.5861972512266e-08,Rpl19-ps1,processed_pseudogene,NA,NA,NA
ENSMUSG00000054910.6,8.56654451656288e-08,4931415C17Rik,lncRNA,-0.0535353287357476,-0.0900236770968831,0.956946026433261
ENSMUSG00000021748.10,8.5660452642565e-08,Pdhb,protein_coding,-0.119561174207426,6.63752937869539,0.501218437084469
ENSMUSG00000024426.18,8.54535268392525e-08,Atat1,protein_coding,0.0979475800684364,2.67624269111229,0.771716696488986
ENSMUSG00000027555.9,8.54290533122338e-08,Car13,protein_coding,-1.09280881517123,-0.813623099611201,0.389805719766785
ENSMUSG00000082536.2,8.53566985372077e-08,Gm13456,processed_pseudogene,0.0430801215241622,3.1970075866459,0.916569943615959
ENSMUSG00000120112.1,8.53496295884392e-08,Gm56772,lncRNA,NA,NA,NA
ENSMUSG00000029716.14,8.50453040016826e-08,Tfr2,protein_coding,NA,NA,NA
ENSMUSG00000024013.16,8.49424898225454e-08,Fgd2,protein_coding,-0.521712281196095,2.166455039574,0.148195579349721
ENSMUSG00000085890.9,8.46893518348034e-08,Tnfsf13os,lncRNA,NA,NA,NA
ENSMUSG00000097616.9,8.46707017216294e-08,1110019D14Rik,lncRNA,-0.887376542572653,-0.517577018440573,0.257770940173588
ENSMUSG00000104802.2,8.46242208560442e-08,Gm5869,processed_pseudogene,0.0704429655050549,-0.351938785364647,0.935975848345117
ENSMUSG00000117813.2,8.43237830192494e-08,Gm5823,processed_pseudogene,NA,NA,NA
ENSMUSG00000082662.2,8.4226889480532e-08,Gm15516,processed_pseudogene,NA,NA,NA
ENSMUSG00000117962.2,8.41162440202703e-08,Gm6402,processed_pseudogene,1.19978319796802,-1.0229390095786,0.279520628402528
ENSMUSG00000015083.12,8.3805067898855e-08,C8g,protein_coding,-0.0283324981923159,0.150670244863722,0.976257929669165
ENSMUSG00000089807.2,8.37255396037535e-08,Gm16298,processed_pseudogene,NA,NA,NA
ENSMUSG00000102278.2,8.32448856268451e-08,Gm37145,TEC,-0.176399264140867,0.865104594057171,0.767905770740962
ENSMUSG00000026784.15,8.30030091300699e-08,Pdss1,protein_coding,-0.342057486808716,4.68465800155293,0.0646020599315876
ENSMUSG00000099825.2,8.29710957225847e-08,1810012K16Rik,lncRNA,NA,NA,NA
ENSMUSG00000121050.1,8.24168396063679e-08,Gm57047,lncRNA,0.381539312650523,1.88502324116444,0.599238021398151
ENSMUSG00000001323.18,8.22199621676838e-08,Srr,protein_coding,0.278278261941333,3.38099829666547,0.166999030655329
ENSMUSG00000104923.2,8.17811927775313e-08,Gm5865,processed_pseudogene,NA,NA,NA
ENSMUSG00000045694.5,8.17070280762439e-08,Gm4997,processed_pseudogene,NA,NA,NA
ENSMUSG00000019822.13,8.14640618078e-08,Smpd2,protein_coding,-0.233126068756672,3.25872149059904,0.467949435439325
ENSMUSG00000024180.15,8.1323425634986e-08,Pgap6,protein_coding,-0.049787085217471,3.68264591759203,0.809577392400717
ENSMUSG00000019158.10,8.11009396840269e-08,Tmem160,protein_coding,-0.526392809502615,5.5237039943339,0.0261542118327893
ENSMUSG00000020018.7,8.07076257720747e-08,Snrpf,protein_coding,-0.419382731646716,7.09192700078614,0.0196401183909334
ENSMUSG00000120003.1,8.06429266035708e-08,Gm57201,lncRNA,NA,NA,NA
ENSMUSG00000102258.2,8.06019622361571e-08,Gm38257,TEC,1.06660049436926,0.299522216017345,0.222210942965571
ENSMUSG00000043831.13,8.05542584632492e-08,Lysmd4,protein_coding,-0.169564252568862,3.00724926514837,0.530848582915346
ENSMUSG00000105388.2,8.05484244231003e-08,Rpl36a-ps2,processed_pseudogene,-0.623774341008458,1.12230971963573,0.268407453339795
ENSMUSG00000095403.9,8.04709512826195e-08,Gm21092,unprocessed_pseudogene,0.500035639653437,2.36220908048915,0.0366732850449607
ENSMUSG00000091449.4,8.04652407316156e-08,Gm10269,processed_pseudogene,0.362916615329407,0.0119199835097747,0.740581308175565
ENSMUSG00000044678.12,8.0398028099212e-08,Ly6k,protein_coding,-0.12828565130852,0.225144245950284,0.882108801367925
ENSMUSG00000101778.2,8.03781453185216e-08,Gm29488,lncRNA,0.740102129770162,0.781518494688013,0.50836077542382
ENSMUSG00000075014.2,8.03578074715323e-08,NA,NA,NA,NA,NA
ENSMUSG00000105558.2,8.02056751422003e-08,Gm5855,processed_pseudogene,NA,NA,NA
ENSMUSG00000021707.6,7.99511599286513e-08,Dhfr,protein_coding,-0.565800940741132,5.84639318876985,0.00488349443250608
ENSMUSG00000050503.10,7.94408733498209e-08,Fbxl22,protein_coding,0.402071389851561,2.61653320303327,0.201092261810591
ENSMUSG00000078963.4,7.91953277852026e-08,Hsbp1l1,protein_coding,NA,NA,NA
ENSMUSG00000061684.7,7.90434842830299e-08,Rpl21-ps8,processed_pseudogene,NA,NA,NA
ENSMUSG00000045757.7,7.89159444880666e-08,Zfp764,protein_coding,-0.173635902469195,3.80291896788724,0.342304551217565
ENSMUSG00000091269.3,7.8264562134782e-08,Gm6682,processed_pseudogene,NA,NA,NA
ENSMUSG00000080054.4,7.80863633699234e-08,Rpl12-ps1,processed_pseudogene,NA,NA,NA
ENSMUSG00000015314.11,7.77851561135923e-08,Slamf6,protein_coding,0.406327827068627,4.8887918442762,0.00270457906123273
ENSMUSG00000121186.1,7.77733261303368e-08,Gm39792,lncRNA,-1.42713032030686,-0.370972066232253,0.110070680089005
ENSMUSG00000101597.3,7.75355153947644e-08,Gm5621,processed_pseudogene,NA,NA,NA
ENSMUSG00000105139.2,7.74207101970671e-08,Gm19391,lncRNA,-0.605514279572611,-0.587000884203862,0.454544548997811
ENSMUSG00000085762.2,7.71175939674935e-08,Lrrc75aos2,lncRNA,-0.101151993552557,0.608577153397558,0.920854857610695
ENSMUSG00000028100.12,7.70744454123922e-08,Nudt17,protein_coding,0.732867288202769,-0.168724309193225,0.306572943223067
ENSMUSG00000086682.3,7.70435122796123e-08,Gm16023,lncRNA,-0.118453876437719,0.568278093926238,0.840534614166652
ENSMUSG00000053730.16,7.70168173640197e-08,Tmem39b,protein_coding,-0.113308168667404,3.79185161659224,0.612567603645023
ENSMUSG00000032554.16,7.66340327155499e-08,Trf,protein_coding,NA,NA,NA
ENSMUSG00000019891.16,7.66027040137058e-08,Dcbld1,protein_coding,NA,NA,NA
ENSMUSG00000038552.15,7.64643972945711e-08,Fndc4,protein_coding,NA,NA,NA
ENSMUSG00000105071.2,7.62884822472504e-08,Gm43336,TEC,0.403992381977278,2.01291681705131,0.64571328632701
ENSMUSG00000052033.14,7.58394110447006e-08,Pfdn4,protein_coding,-0.115581994086002,4.8696973578396,0.610760865273798
ENSMUSG00000067235.15,7.53817486750608e-08,H2-Q10,protein_coding,0.13750205470709,0.926233238117169,0.795598776300316
ENSMUSG00000026361.10,7.53808292964731e-08,Cdc73,protein_coding,0.0846495899832681,6.40291637633437,0.425271634833934
ENSMUSG00000045455.10,7.5043078146116e-08,NA,NA,NA,NA,NA
ENSMUSG00000028899.12,7.49957091855402e-08,Taf12,protein_coding,0.0314962759575168,5.38276435181261,0.836681460984272
ENSMUSG00000072915.4,7.44192940605261e-08,Gm12258,protein_coding,0.166610039949558,3.31393841819641,0.491744110335742
ENSMUSG00000026831.17,7.41190147464272e-08,Pierce1,protein_coding,NA,NA,NA
ENSMUSG00000112714.2,7.41036793085253e-08,Gm4798,processed_pseudogene,NA,NA,NA
ENSMUSG00000028447.12,7.38925009858602e-08,Dctn3,protein_coding,-0.16294618928425,5.53830025591927,0.372471089279127
ENSMUSG00000104496.2,7.37969791342894e-08,Gm5837,processed_pseudogene,NA,NA,NA
ENSMUSG00000081093.2,7.35725479206596e-08,Gm12565,processed_pseudogene,NA,NA,NA
ENSMUSG00000029759.10,7.3566993138194e-08,Pon3,protein_coding,-0.632216411117402,0.377005766338154,0.330725212280703
ENSMUSG00000031976.15,7.35045477761478e-08,Urb2,protein_coding,-0.38217462498805,6.18297979423219,0.000731481481954221
ENSMUSG00000008153.13,7.34097250359174e-08,Clstn3,protein_coding,NA,NA,NA
ENSMUSG00000090963.3,7.3211517506293e-08,Gm17655,protein_coding,-0.19697436608474,2.11769677749109,0.534328552138023
ENSMUSG00000083179.4,7.30404510634766e-08,Gm12693,processed_pseudogene,NA,NA,NA
ENSMUSG00000080996.4,7.27237293194408e-08,Gm4986,processed_pseudogene,NA,NA,NA
ENSMUSG00000119947.1,7.22519066811263e-08,Gm56494,lncRNA,NA,NA,NA
ENSMUSG00000066057.9,7.17604715204744e-08,Gm1976,lncRNA,0.0256488486617208,3.13052508055494,0.935320571301119
ENSMUSG00000120252.1,7.16102015957712e-08,Gm31504,lncRNA,0.258034063349569,0.70502979027552,0.681087083430874
ENSMUSG00000038324.14,7.151843080332e-08,Trpc4ap,protein_coding,0.0754795753214253,7.78759408547246,0.464745351924686
ENSMUSG00000097077.2,7.14403245461512e-08,Gm16712,lncRNA,0.501847959898283,-0.107438698541753,0.400154975703018
ENSMUSG00000028078.15,7.14138470950806e-08,Dclk2,protein_coding,-0.149711260431542,4.00980285261917,0.513852609209939
ENSMUSG00000081232.4,7.13051910179769e-08,Gm14373,processed_pseudogene,NA,NA,NA
ENSMUSG00000091264.4,7.12584664936438e-08,Smim13,protein_coding,-0.0280205696726144,3.88590143252779,0.890549026784094
ENSMUSG00000026315.14,7.08733291605496e-08,Serpinb8,protein_coding,NA,NA,NA
ENSMUSG00000104818.3,7.08417665888599e-08,Gm43661,lncRNA,NA,NA,NA
ENSMUSG00000081769.10,7.07471608864411e-08,Gm12216,lncRNA,0.234087742729096,4.08573959997913,0.463576215749476
ENSMUSG00000034334.9,7.06462123775249e-08,Fam151b,protein_coding,0.224424866834935,1.57527955072305,0.670267805009408
ENSMUSG00000086583.5,7.05325071254432e-08,NA,NA,-0.180113842730571,3.32021310379021,0.627390646653348
ENSMUSG00000036769.15,7.0459382961165e-08,Wdr44,protein_coding,0.0403229986624727,5.01124694050292,0.79638567024981
ENSMUSG00000073405.7,6.97944220470141e-08,H2-T-ps,unprocessed_pseudogene,-0.185614700988223,4.57182349496275,0.473615941119111
ENSMUSG00000020328.11,6.96832693868586e-08,Nudcd2,protein_coding,-0.21807733480985,6.34250675900739,0.203919913691313
ENSMUSG00000003458.13,6.94593435560461e-08,Ncstn,protein_coding,0.118493352019637,6.24688206485945,0.286614983163145
ENSMUSG00000097781.2,6.93956115851638e-08,9330136K24Rik,lncRNA,NA,NA,NA
ENSMUSG00000028391.17,6.92727789779356e-08,Wdr31,protein_coding,-0.0499715269970512,0.520549477702841,0.95010802249645
ENSMUSG00000073430.7,6.92478247060621e-08,Gm10505,lncRNA,0.228370763166626,-0.152162861989947,0.788525685352505
ENSMUSG00000085287.10,6.90429640537379e-08,4833418N02Rik,lncRNA,0.159167125493869,0.0288129430446662,0.8171292492068
ENSMUSG00000099980.2,6.90251715778899e-08,Gm5619,processed_pseudogene,NA,NA,NA
ENSMUSG00000042476.13,6.85587580734523e-08,Abcb4,protein_coding,0.934757001741086,-0.891273065884045,0.290154460256681
ENSMUSG00000113263.2,6.77001729239166e-08,Gm4811,processed_pseudogene,NA,NA,NA
ENSMUSG00000097561.2,6.76372983128784e-08,4632411P08Rik,lncRNA,NA,NA,NA
ENSMUSG00000114155.2,6.70139248434673e-08,Gm7986,processed_pseudogene,NA,NA,NA
ENSMUSG00000042388.15,6.685872292978e-08,Dlgap3,protein_coding,0.789384499039611,-0.660786190359253,0.495117429728541
ENSMUSG00000059159.7,6.65210113138499e-08,Gm8129,processed_pseudogene,-0.175866904804204,-0.874169035610677,0.875712992392688
ENSMUSG00000104503.2,6.60379379226012e-08,Gm37738,TEC,0.994392061974727,1.22640552744211,0.285434630151884
ENSMUSG00000097537.4,6.60197193520562e-08,2610020C07Rik,lncRNA,0.291460135433427,1.57714311748473,0.54922986644955
ENSMUSG00000024740.11,6.59008806630518e-08,Ddb1,protein_coding,-0.307288875003035,8.62004682087856,0.00545944221895866
ENSMUSG00000024381.17,6.55352595916226e-08,NA,NA,0.0527020586120192,6.20399119015274,0.721654741095471
ENSMUSG00000032498.10,6.55333120487085e-08,Mlh1,protein_coding,-0.0779547992388632,5.70727988152301,0.467932760388522
ENSMUSG00000080783.2,6.53803369722711e-08,Gm8250,processed_pseudogene,NA,NA,NA
ENSMUSG00000010936.12,6.53144845942354e-08,Vac14,protein_coding,-0.11785439527403,5.99693702998292,0.266334210235015
ENSMUSG00000034247.10,6.51226279984385e-08,Plekhm1,protein_coding,0.168175369626801,5.53933745565832,0.182057967455499
ENSMUSG00000049396.7,6.48807486660492e-08,Gemin4,protein_coding,NA,NA,NA
ENSMUSG00000027720.8,6.48420095889258e-08,Il2,protein_coding,NA,NA,NA
ENSMUSG00000079962.3,6.48277471827085e-08,Gm12643,processed_pseudogene,NA,NA,NA
ENSMUSG00000025195.10,6.43819500630282e-08,Dnmbp,protein_coding,0.221669087516505,4.3089808534126,0.0635497759729392
ENSMUSG00000087701.5,6.43441701880966e-08,Gm13493,processed_pseudogene,0.475154166162961,-0.636020014676972,0.691086623072958
ENSMUSG00000064109.9,6.43300691899263e-08,Hcst,protein_coding,-0.567288473168047,4.56152850625364,0.0502700026258184
ENSMUSG00000030207.16,6.43088250355522e-08,Fam234b,protein_coding,-0.0818565348041206,4.41001812135829,0.568752568156533
ENSMUSG00000100985.3,6.34679022152388e-08,Gm10640,lncRNA,0.59738005155733,0.369114027229631,0.325379182565034
ENSMUSG00000053121.5,6.3372337479302e-08,Gm5129,lncRNA,NA,NA,NA
ENSMUSG00000118210.3,6.32393988886019e-08,Gm50394,lncRNA,-0.0476808298867515,1.46781838796364,0.912117444739941
ENSMUSG00000083041.3,6.30950327965109e-08,Gmfg-ps,processed_pseudogene,NA,NA,NA
ENSMUSG00000032305.16,6.29756525585258e-08,Fam219b,protein_coding,-0.105960709004921,4.56622737152162,0.551815082979834
ENSMUSG00000030219.14,6.28017819908112e-08,Erp27,protein_coding,0.842522411602143,2.13980025348784,0.0156455558122909
ENSMUSG00000121251.1,6.27726421297577e-08,D030016M11Rik,lncRNA,0.55062174029376,-0.692106380116078,0.611615280291836
ENSMUSG00000065637.3,6.26560621836162e-08,Gm26397,snoRNA,-0.00294958857921486,0.855840072738735,0.996903793332583
ENSMUSG00000062591.6,6.26165168037889e-08,Tubb4a,protein_coding,0.144831255048774,1.62018302435686,0.724976887748769
ENSMUSG00000080977.2,6.25250245512235e-08,Gm13772,processed_pseudogene,NA,NA,NA
ENSMUSG00000025572.19,6.18029168955737e-08,Tmc6,protein_coding,0.186349831928538,6.84451939590268,0.0216897081203678
ENSMUSG00000063694.6,6.12543897206003e-08,Cycs,protein_coding,-0.416513238735838,7.01458201808834,0.0410124938009093
ENSMUSG00000029254.17,6.11634736217767e-08,Stap1,protein_coding,0.131650564105907,5.28028580740226,0.202452134045281
ENSMUSG00000036106.16,6.08769181372246e-08,Prr5,protein_coding,-0.280586823381148,2.97448780861847,0.324941843119033
ENSMUSG00000083826.2,6.07192321306357e-08,Gm13039,processed_pseudogene,NA,NA,NA
ENSMUSG00000070729.6,6.05409368425775e-08,Gm12966,processed_pseudogene,-0.0963574928833616,-0.779445234079509,0.907703139057121
ENSMUSG00000056687.11,6.05187824459351e-08,Gm11696,lncRNA,0.316892335546535,3.10346337822244,0.0500090820460569
ENSMUSG00000079467.10,6.03067857903956e-08,Gm14966,lncRNA,0.091664437071985,1.02677289437213,0.83724676097786
ENSMUSG00000076492.2,6.02410814413985e-08,Trbj2-1,TR_J_gene,0.239822665744447,2.92638520978882,0.448832402372171
ENSMUSG00000020639.15,5.97668263756835e-08,Pfn4,protein_coding,NA,NA,NA
ENSMUSG00000100561.2,5.94799765605017e-08,Gm7516,processed_pseudogene,NA,NA,NA
ENSMUSG00000048440.17,5.93120192286116e-08,Cyp4f16,protein_coding,0.229219830165072,1.12935889461956,0.676699575991753
ENSMUSG00000024777.11,5.9303756721761e-08,Ppp2r5b,protein_coding,-0.355864731817204,2.77673539679544,0.129897627707316
ENSMUSG00000098091.2,5.91675693971742e-08,Gm16470,processed_pseudogene,NA,NA,NA
ENSMUSG00000087547.3,5.90714089646719e-08,Platr27,lncRNA,-1.65389732446691,-1.00383239432268,0.142115344728899
ENSMUSG00000035234.19,5.90590638462204e-08,Abraxas1,protein_coding,-0.286303814243746,4.30920933212895,0.0307657163571917
ENSMUSG00000032783.10,5.89926254512524e-08,Troap,protein_coding,-0.256460803714763,4.65762043961358,0.105407830066073
ENSMUSG00000120760.1,5.89805684869487e-08,Gm56845,lncRNA,0.212375035100232,-0.238947311291962,0.824049861472257
ENSMUSG00000021575.17,5.88740085201134e-08,Ahrr,protein_coding,0.66758446000285,0.908570580370682,0.297544391422566
ENSMUSG00000108393.3,5.87260347599664e-08,Gm32633,lncRNA,0.366074984507526,1.90204919652275,0.229350174558189
ENSMUSG00000107788.2,5.87249270521823e-08,Gm6266,processed_pseudogene,NA,NA,NA
ENSMUSG00000048967.17,5.86639153175598e-08,Yjefn3,protein_coding,0.293810287941625,1.97203857101658,0.477658654834095
ENSMUSG00000081721.4,5.83551928058428e-08,Gm13882,processed_pseudogene,NA,NA,NA
ENSMUSG00000078349.5,5.81784704277251e-08,AW011738,lncRNA,0.031750124244056,1.71490530976453,0.939906707141416
ENSMUSG00000026827.13,5.80327216471895e-08,Gpd2,protein_coding,-0.168072603795705,4.98739790654666,0.210442871059188
ENSMUSG00000028460.7,5.80279990317607e-08,Sit1,protein_coding,-0.142404275743661,5.21329586274574,0.644300626650521
ENSMUSG00000029070.10,5.72767336791215e-08,Mxra8,protein_coding,0.677565637397587,-0.507819246634038,0.459381468706311
ENSMUSG00000023966.9,5.72458065952419e-08,Rsph9,protein_coding,0.400019390437051,-0.0988959334447292,0.619219403331186
ENSMUSG00000106115.2,5.72195515558691e-08,Gm43420,TEC,-0.0124352154480781,0.992588493398761,0.99056138126406
ENSMUSG00000039166.17,5.7057259915941e-08,Akap7,protein_coding,0.149668847748932,1.42405138384275,0.768788104405511
ENSMUSG00000104698.2,5.70038788238034e-08,Gm42602,TEC,-1.26210570681338,-1.15850081270009,0.329849922093749
ENSMUSG00000074903.6,5.69245405318458e-08,Gm2058,processed_pseudogene,NA,NA,NA
ENSMUSG00000113529.2,5.67838775440221e-08,Gm47484,lncRNA,1.15572103192452,-0.812681788949915,0.217596907020854
ENSMUSG00000021495.11,5.67110026816014e-08,Fam193b,protein_coding,0.145041847140944,6.65225116088092,0.155781354064246
ENSMUSG00000105124.3,5.66443367607916e-08,Gm5297,transcribed_processed_pseudogene,NA,NA,NA
ENSMUSG00000021760.6,5.64025047170849e-08,Gpx8,protein_coding,NA,NA,NA
ENSMUSG00000097467.3,5.62895573757543e-08,Gm26737,lncRNA,1.03384870747983,-0.409578292605411,0.317790632344587
ENSMUSG00000105854.2,5.6276831884642e-08,Gm8925,processed_pseudogene,NA,NA,NA
ENSMUSG00000074646.12,5.6133390200744e-08,6430550D23Rik,protein_coding,0.0482847710899409,0.905058843816496,0.926940648745607
ENSMUSG00000098024.3,5.61140249133104e-08,Gm27003,lncRNA,0.333051630867957,1.12741936577962,0.451850351776638
ENSMUSG00000120227.1,5.60525782734098e-08,Gm57295,lncRNA,-0.275220784383553,0.996521320976896,0.660890712260452
ENSMUSG00000042492.13,5.58316539038053e-08,Tbc1d10b,protein_coding,-0.0982246903383471,6.46093929847787,0.330969598338273
ENSMUSG00000071074.10,5.5577715545869e-08,Yipf3,protein_coding,0.133698919074758,5.60224971044616,0.341169411031689
ENSMUSG00000050556.10,5.5387345632885e-08,Kcnb1,protein_coding,-1.77235947408666,-0.739643362866476,0.0878358452692873
ENSMUSG00000033857.13,5.51669658743861e-08,Engase,protein_coding,-0.032174235334996,3.42631500546396,0.916122325468573
ENSMUSG00000068969.4,5.50987690342222e-08,Rpl32-ps,processed_pseudogene,NA,NA,NA
ENSMUSG00000033565.19,5.50756861912651e-08,NA,NA,NA,NA,NA
ENSMUSG00000079419.5,5.48276719587412e-08,Ms4a6c,protein_coding,0.373617145300022,2.2890048454803,0.185152272542574
ENSMUSG00000027171.11,5.47792800476863e-08,Prrg4,protein_coding,0.562545838942595,4.07151241944505,0.000705954200894036
ENSMUSG00000030056.9,5.47487676003799e-08,Isy1,protein_coding,0.140012154304221,5.61640080810739,0.284395291977205
ENSMUSG00000037601.12,5.47409229523982e-08,Nme1,protein_coding,-0.417542138732787,4.59711802076493,0.162811904030054
ENSMUSG00000095597.3,5.46439468941207e-08,NA,NA,-0.241720070698664,2.15167803646806,0.624993721360663
ENSMUSG00000084880.2,5.44807432953627e-08,Tomm6os,lncRNA,-0.689404037498196,0.138659230743162,0.34529256278802
ENSMUSG00000069862.7,5.4394831417161e-08,Rps12-ps9,processed_pseudogene,NA,NA,NA
ENSMUSG00000047671.9,5.4336649905059e-08,Dynlt4,protein_coding,NA,NA,NA
ENSMUSG00000107121.3,5.42346437713411e-08,1110006O24Rik,lncRNA,-0.394748272470797,0.0941547113673482,0.506196812776374
ENSMUSG00000084333.2,5.42232320199356e-08,Gm11599,processed_pseudogene,NA,NA,NA
ENSMUSG00000112639.2,5.37535695996777e-08,A730063M14Rik,lncRNA,-0.393890969508949,0.31643186448298,0.558072710936192
ENSMUSG00000068566.14,5.37129754572251e-08,Myadm,protein_coding,-0.460330982823144,-0.224466225677761,0.50731109571425
ENSMUSG00000020122.17,5.36980303585784e-08,Egfr,protein_coding,NA,NA,NA
ENSMUSG00000120575.1,5.36906308184528e-08,Gm56864,lncRNA,-1.19265834541907,-1.06324065279665,0.371523223528523
ENSMUSG00000020576.11,5.35544503516161e-08,Nbas,protein_coding,0.00341199439058937,5.25399252899366,0.98505057268291
ENSMUSG00000083236.2,5.35020383172621e-08,Gm7222,processed_pseudogene,NA,NA,NA
ENSMUSG00000036955.17,5.33957701619677e-08,Kifbp,protein_coding,-0.116617850748655,4.62571194633879,0.401430328074165
ENSMUSG00000097530.2,5.3307623899259e-08,Kansl2-ps,processed_pseudogene,NA,NA,NA
ENSMUSG00000026925.17,5.30751948789886e-08,Inpp5e,protein_coding,-0.125629667489664,4.69978996593315,0.29349679266367
ENSMUSG00000031143.5,5.29626621735607e-08,Ccdc22,protein_coding,NA,NA,NA
ENSMUSG00000021913.9,5.28907096231553e-08,Ogdhl,protein_coding,-1.26658018214448,1.06730354268809,0.0553663760912689
ENSMUSG00000038010.10,5.23378478240842e-08,Ccdc138,protein_coding,0.20265907236831,2.80193841969174,0.471966584120611
ENSMUSG00000111875.2,5.2203507498115e-08,Gm5425,processed_pseudogene,NA,NA,NA
ENSMUSG00000001666.9,5.21317970770636e-08,Ddt,protein_coding,-0.281066144547484,-0.416702553924383,0.747655464048505
ENSMUSG00000078681.11,5.2078087512428e-08,Tm2d3,protein_coding,-0.0782641711047202,3.74363781111696,0.736642212029339
ENSMUSG00000058581.8,5.16533130343842e-08,Gm5801,processed_pseudogene,NA,NA,NA
ENSMUSG00000000440.13,5.1163312928145e-08,Pparg,protein_coding,0.24736096622075,0.400824850535645,0.769175467646197
ENSMUSG00000028104.15,5.11396428236019e-08,Polr3gl,protein_coding,-0.0456997612301983,4.30109146206456,0.846888765254005
ENSMUSG00000081023.2,5.10012276640458e-08,Gm15766,processed_pseudogene,NA,NA,NA
ENSMUSG00000091475.6,5.09784932876746e-08,NA,NA,-0.0440842850474853,0.0123940065296055,0.951956186154745
ENSMUSG00000044320.15,5.08207264312821e-08,1700001O22Rik,protein_coding,-0.454292141889311,-0.281436161582361,0.560175981694413
ENSMUSG00000100018.2,5.02217871542489e-08,Gm7776,processed_pseudogene,NA,NA,NA
ENSMUSG00000068290.12,4.99282298738211e-08,Ddrgk1,protein_coding,-0.161907946352433,6.25333877149464,0.277931613982146
ENSMUSG00000034973.17,4.9848723755765e-08,Dop1a,protein_coding,0.185622767941061,6.13374699915644,0.217046497244827
ENSMUSG00000112642.2,4.95670035169342e-08,Gm17849,processed_pseudogene,0.176921914247459,0.138407573081432,0.886111594739434
ENSMUSG00000090114.2,4.95422959832034e-08,Gm3076,processed_pseudogene,NA,NA,NA
ENSMUSG00000085589.8,4.93257051530064e-08,A430078I02Rik,lncRNA,NA,NA,NA
ENSMUSG00000065089.3,4.92747276218927e-08,Gm26493,snoRNA,0.475597758096284,-0.495118397862678,0.547794507638431
ENSMUSG00000109171.2,4.92344070629987e-08,Gm5735,processed_pseudogene,NA,NA,NA
ENSMUSG00000029821.16,4.92074406943001e-08,Gsdme,protein_coding,0.249310596479515,-0.919482836389154,0.815083902607955
ENSMUSG00000082108.4,4.90250652204186e-08,Gm13777,processed_pseudogene,NA,NA,NA
ENSMUSG00000014418.17,4.90012235415785e-08,Hps5,protein_coding,0.0475555760838987,5.62526459434769,0.693825742886242
ENSMUSG00000082044.2,4.89078374798859e-08,Snrpert,processed_pseudogene,-0.23088496976505,2.58633873611928,0.626907402862329
ENSMUSG00000115505.2,4.87634178741821e-08,Gm9247,processed_pseudogene,NA,NA,NA
ENSMUSG00000026126.16,4.86941411614053e-08,Ptpn18,protein_coding,-0.395044958941755,7.0298098472957,0.140443246452102
ENSMUSG00000003282.10,4.84917254795814e-08,Plag1,protein_coding,0.842709219239395,0.886277556047934,0.147562143753105
ENSMUSG00000031779.4,4.8424429467335e-08,Ccl22,protein_coding,NA,NA,NA
ENSMUSG00000030516.15,4.84150122733502e-08,Tjp1,protein_coding,-0.097683053417748,1.0442911294912,0.837060333528301
ENSMUSG00000083454.2,4.83770581224711e-08,Gm13226,processed_pseudogene,1.58009650958929,-0.983229560010898,0.0578746324606417
ENSMUSG00000117458.2,4.82125209283953e-08,Gm6552,processed_pseudogene,NA,NA,NA
ENSMUSG00000079083.4,4.81320852836959e-08,Jrkl,protein_coding,0.0868598935075171,3.63774236806374,0.671347891281219
ENSMUSG00000000561.15,4.81138675536291e-08,Wdr77,protein_coding,-0.107363916277527,5.52243999730522,0.302156544152453
ENSMUSG00000034107.11,4.81091018633301e-08,Ano7,protein_coding,NA,NA,NA
ENSMUSG00000059278.10,4.80963003475275e-08,Naa38,protein_coding,-0.0243856053095927,5.11928998099017,0.943403356827106
ENSMUSG00000076497.2,4.80365465930409e-08,Trbj2-7,TR_J_gene,0.568622463698166,2.07140600548019,0.0520062018190936
ENSMUSG00000029384.6,4.72583993785328e-08,2010109A12Rik,protein_coding,0.321710107650528,-0.59335458090482,0.7176453796802
ENSMUSG00000031078.16,4.71509510544914e-08,Cttn,protein_coding,-0.468993795407316,-0.616431401344181,0.532440290823698
ENSMUSG00000024935.12,4.71217973818318e-08,Slc1a1,protein_coding,NA,NA,NA
ENSMUSG00000096096.4,4.71082818120172e-08,Trav4-4-dv10,TR_V_gene,-0.054515158317942,-0.637181527932163,0.95648170371882
ENSMUSG00000111966.2,4.69204216050751e-08,Gm5781,processed_pseudogene,NA,NA,NA
ENSMUSG00000005681.13,4.68954422640314e-08,Apoa2,protein_coding,0.552439319472248,-0.645509443099076,0.605014100436504
ENSMUSG00000002104.12,4.66971613632997e-08,Rapsn,protein_coding,-0.373780394659695,0.437873651034953,0.598410397976432
ENSMUSG00000042228.15,4.65277561420382e-08,Lyn,protein_coding,-0.785299209306273,-0.668424560651687,0.429283378567918
